P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7]
626_25,0,0,0,0,1,1,2,1,2,0,1,10,6,1,4,2,10,6,5,16,6,4,5,4,5,3,3,3,8,5,3,5,8,6,3,6,4,3,6,2,7,4,8,5,9,7,8,6,9,5,6,1,0,1,0
626_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0
626_28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626_29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627_1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627_2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,1,2,1,0,0,0,0,1,0,1,2,0,1,0,1,2,0,1,1,0,0,0,0
627_3,0,0,0,0,0,1,2,1,0,4,3,2,1,1,1,0,0,3,1,2,0,1,1,1,0,0,0,2,0,0,2,2,1,2,3,0,1,2,1,1,0,1,0,0,2,1,2,0,0,1,1,0,3,0,0
627_4,0,0,0,0,0,0,3,2,0,7,1,1,0,0,0,2,0,2,7,6,3,1,0,0,0,1,2,0,0,3,3,3,1,8,1,2,1,2,0,1,2,3,2,3,7,4,3,2,2,1,5,0,1,0,0
627_5,0,0,0,0,0,0,3,2,0,1,2,3,3,0,0,0,1,0,3,3,1,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,1,1,3,1,1,3,1,0,0,0,0,0,0
627_6,0,0,0,0,0,2,3,0,1,1,2,3,0,0,0,2,1,3,4,4,1,1,2,1,0,0,1,0,0,0,0,2,3,4,0,0,1,2,1,2,1,2,1,1,2,5,1,2,1,0,4,1,0,0,0
627_7,0,0,0,0,1,0,3,1,1,7,10,5,6,3,6,1,1,1,4,4,0,1,0,0,5,3,0,1,1,1,1,1,1,10,2,1,1,0,1,1,3,3,1,2,6,2,2,3,1,0,3,1,0,0,0
627_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627_10,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
627_11,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2,1,2,2,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0
627_12,0,0,0,0,0,0,0,3,0,1,1,1,1,0,0,1,0,1,1,0,1,2,0,1,0,0,0,1,0,2,1,0,1,2,2,0,0,0,0,0,3,5,1,1,0,4,0,1,0,1,2,0,0,0,0
627_13,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,1,0,1,0,0,1,2,0,0,1,0,1,0,0,1,3,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
627_14,0,0,0,0,0,0,0,0,0,3,4,2,2,1,0,0,0,0,1,1,1,0,0,0,4,0,0,3,0,1,2,1,2,1,0,1,2,0,2,0,1,0,1,0,0,2,3,1,0,1,1,2,0,0,0
627_15,0,0,0,0,0,0,0,0,2,2,1,13,1,0,0,1,1,0,1,3,1,1,0,1,0,0,0,1,0,1,1,1,1,2,3,0,2,0,0,1,2,3,1,2,3,2,0,1,1,0,0,0,0,0,0
627_16,0,0,0,0,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,2,1,1,0,1,0,2,2,0,1,1,1,0,0,0
627_17,0,0,0,0,1,3,12,11,4,23,27,35,18,5,9,8,3,8,27,24,11,6,1,7,5,5,3,5,2,9,10,12,13,35,12,8,8,4,4,10,13,19,9,9,20,17,5,9,4,2,11,0,6,0,0
627_18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,3,1,4,0,1,2,0,6,2,0,3,0,0,2,2,2,2,2,0,1,2,0,2,0,1,1,2,3,5,7,5,2,2,5,3,0,0,0
627_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627_23,0,0,0,0,1,3,17,11,5,26,27,35,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,9,2,10,10,12,13,35,12,8,8,4,4,10,13,19,9,9,20,17,5,9,4,2,12,0,6,0,0
627_24,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,6,1,2,9,3,1,2,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
627_25,0,0,0,0,0,0,0,0,0,0,0,0,15,2,8,4,3,9,19,25,10,5,3,5,4,0,0,0,0,0,1,2,1,2,1,0,3,2,1,2,2,2,1,1,3,4,8,6,2,3,5,4,0,0,0
627_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
627_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628_2,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,2,1,3,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,0,2,1,0,3,0,2,1,1,0,1,0,0,0,0,0,0,0
628_3,0,0,0,0,0,0,1,2,3,2,4,2,2,2,2,3,5,3,4,5,3,1,2,4,4,5,2,3,1,4,5,6,2,0,3,1,3,0,3,5,3,3,2,1,5,1,3,4,1,0,4,0,1,0,0
628_4,0,0,0,0,0,0,0,0,0,3,1,1,2,5,0,3,2,1,3,2,2,4,3,2,5,0,3,3,2,5,2,4,3,3,1,2,4,4,3,1,4,3,3,2,6,1,4,1,3,3,3,2,3,1,0
628_5,0,0,0,0,1,0,0,3,0,2,4,2,1,1,2,4,5,9,3,7,6,3,6,1,6,0,4,4,3,4,4,7,3,5,4,4,2,4,3,2,3,2,3,2,4,2,3,3,5,3,3,2,2,0,0
628_6,0,0,0,0,0,0,2,3,4,1,7,2,4,4,4,5,7,3,5,5,3,3,3,6,2,4,2,4,1,6,3,4,2,5,2,4,4,3,3,2,5,2,5,5,1,3,3,3,2,2,3,0,1,0,0
628_7,0,0,0,0,0,0,4,2,3,3,5,5,4,6,7,9,9,3,9,8,6,4,4,7,4,5,5,2,5,4,5,8,4,4,2,1,3,4,5,4,6,5,3,5,3,4,2,6,1,5,3,1,0,0,0
628_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628_10,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,1,1,1,0,0,2,1,2,0,2,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0
628_11,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,2,4,1,2,3,2,0,2,1,1,0,2,1,0,2,1,1,2,2,2,2,1,1,2,1,2,0,1,0,0,0,0,0
628_12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,1,1,1,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0
628_13,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,2,0,2,2,0,0,1,0,1,0,1,1,3,4,1,2,3,2,1,1,0,0,0,0
628_14,0,0,0,0,0,0,1,0,2,0,1,0,4,1,1,0,4,1,0,3,1,2,0,2,0,2,1,0,0,1,0,1,2,1,1,2,1,3,1,2,0,2,2,1,3,2,3,0,2,1,2,1,0,0,0
628_15,0,0,0,0,0,0,1,0,1,0,1,6,0,1,4,3,3,2,3,3,0,1,2,0,0,1,3,1,1,2,2,3,4,1,4,1,2,0,2,0,2,1,1,0,1,0,0,1,2,1,1,0,0,0,0
628_16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,4,4,11,5,6,11,11,13,14,9,8,9,9,5,5,6,1,1,0,0,0,0,0
628_17,0,0,0,0,1,0,11,10,13,2,9,6,2,7,4,8,7,5,4,11,4,5,2,3,0,1,2,3,1,1,3,2,3,1,2,1,1,0,1,1,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0
628_18,0,0,0,0,0,0,0,2,2,13,17,13,17,16,18,23,30,22,24,22,22,18,23,22,24,19,23,17,15,29,21,34,16,21,11,11,18,10,12,6,12,16,14,14,19,13,16,19,17,18,20,6,7,1,0
628_19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628_23,0,0,0,0,0,0,11,8,10,10,21,12,11,9,7,7,3,3,3,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,1,0,0
628_24,0,0,0,0,1,0,0,2,3,5,4,1,2,4,1,4,19,9,10,7,16,9,10,10,10,6,14,5,7,14,10,11,7,9,7,4,7,8,7,8,9,11,6,11,13,6,10,5,6,5,7,3,4,0,0
628_25,0,0,0,0,0,0,0,3,2,1,2,7,5,9,14,18,15,15,11,23,7,9,14,16,13,13,10,14,9,15,13,26,15,17,15,12,17,10,15,10,15,12,15,12,14,11,11,17,12,11,11,1,2,1,0
628_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
628_27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
628_28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,4,1,3,3,1,0,1,0,0,0,0,1,1,1,1,0,2,1,1,3,2,2,1,1,0,0,1,1,1,4,0,1,1,0,0,0,0
628_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
628_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0
628_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
629_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629_2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,4,1,2,4,1,1,4,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0
629_3,0,0,0,0,0,0,1,0,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,1,0,1,1,2,2,5,2,2,2,3,1,2,1,1,0,0,2,0,0,0
629_4,0,0,0,0,1,0,2,1,0,0,0,2,0,2,1,0,2,3,8,3,5,2,5,7,5,3,5,2,1,1,0,1,2,0,3,1,0,1,1,2,1,3,2,4,0,6,0,5,0,3,2,0,1,0,0
629_5,0,0,0,0,0,0,1,0,4,1,2,4,3,6,4,4,4,5,5,6,3,4,4,2,4,5,6,2,12,6,4,8,3,5,10,2,7,3,3,4,4,5,1,1,6,7,0,5,2,2,2,1,1,0,0
629_6,0,0,0,0,1,1,1,2,1,2,2,3,1,1,1,3,1,2,1,1,1,2,1,2,4,1,2,2,1,2,1,0,3,2,4,1,3,6,3,5,5,3,1,4,2,3,2,3,0,2,0,1,0,0,0
629_7,0,0,0,0,0,1,0,2,2,10,4,3,10,5,10,6,12,2,6,8,12,7,9,9,14,7,8,5,4,6,6,12,3,10,11,3,13,3,4,2,4,6,6,3,1,7,2,3,7,2,3,0,1,0,0
629_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,1,0,0,0,0,0
629_11,0,0,0,0,0,1,0,1,1,1,2,2,0,3,1,1,2,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,3,1,1,0,0,2,0,1,0,2,1,0,0,0,0
629_12,0,0,0,0,0,0,0,0,2,1,1,1,2,2,3,0,1,1,3,0,1,1,0,1,2,0,0,1,1,3,0,1,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
629_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,3,1,0,4,2,0,3,0,2,2,0,1,2,1,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
629_14,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,3,3,2,3,2,5,0,2,0,0,1,3,1,1,4,1,3,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
629_15,0,0,0,0,1,1,3,2,3,1,3,5,3,5,3,3,5,6,4,5,7,5,5,10,4,10,4,6,6,8,7,8,0,7,5,2,1,4,0,0,0,5,0,1,0,8,1,0,3,3,1,1,2,0,0
629_16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,4,1,2,4,2,3,2,6,3,5,1,8,0,6,0,1,0,0,0,0,0
629_17,0,0,0,0,2,3,6,5,9,12,7,9,17,11,16,10,15,7,6,7,9,2,7,2,3,2,4,4,2,4,0,9,0,6,7,2,2,0,0,0,3,4,2,2,3,8,1,3,2,1,1,0,0,0,0
629_18,0,0,0,0,1,1,2,3,5,5,8,13,6,15,9,14,17,18,27,21,29,21,21,34,32,29,30,19,29,30,19,32,13,28,33,10,25,18,12,15,20,15,13,8,8,20,7,11,15,13,8,5,5,0,0
629_19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629_23,0,0,0,0,1,0,2,1,4,5,3,7,2,6,5,2,3,1,4,0,3,0,0,3,6,0,0,0,0,0,1,3,0,3,0,0,3,0,0,0,0,0,0,0,0,7,1,1,3,0,1,0,3,0,0
629_24,0,0,0,0,1,1,0,3,3,2,6,2,6,5,6,6,8,8,13,5,19,4,8,15,13,13,14,4,11,10,4,11,6,8,10,7,5,8,4,5,7,6,5,4,8,11,3,8,7,7,4,2,0,0,0
629_25,0,0,0,0,0,2,6,4,8,10,7,11,14,13,16,16,19,17,12,21,13,17,20,13,14,15,18,16,20,19,13,26,9,22,34,6,21,13,10,11,17,19,13,10,3,18,4,11,6,8,4,3,2,0,0
629_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629_27,0,0,0,0,1,1,0,0,0,0,0,2,1,2,0,0,2,0,0,2,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
629_28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,2,0,4,2,2,2,2,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
629_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629_31,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630_2,0,0,0,0,0,0,0,1,0,2,0,1,1,0,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
630_3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1,0,1,1,1,0,3,1,0,0,1,4,1,3,3,2,1,1,2,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0
630_4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,2,1,0,0,1,0,0,2,0,0,1,0,1,0,1,1,1,0,0,0,0
630_5,0,0,0,0,0,0,3,0,1,0,0,0,3,1,0,1,1,1,1,0,2,3,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,3,0,2,0,2,1,1,5,3,2,6,4,3,1,0,0,0
630_6,0,0,0,0,0,0,1,0,2,3,0,1,1,1,0,0,2,0,0,2,0,0,1,0,0,1,1,2,1,0,0,2,0,1,1,2,0,1,0,2,0,4,1,1,1,1,3,1,3,0,2,1,0,0,0
630_7,0,0,0,0,0,0,1,2,0,3,1,1,0,0,4,0,0,2,1,1,0,1,1,1,3,1,2,0,3,2,4,0,1,2,1,0,6,0,2,2,2,2,0,2,4,5,5,4,2,4,5,0,0,0,0
630_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
630_9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630_10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1,1,1,1,0,0,0,0
630_11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,3,0,1,1,2,1,0,0,0,0
630_12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0
